Date,Time,bioTime,dayOrNight,Relative Humidity,Temperature
03-10-13,17:45:18,11:34:54,day,64.4,32.3
03-10-13,17:46:18,11:35:54,day,65,32.2
03-10-13,17:47:19,11:36:55,day,65.9,32.3
03-10-13,17:48:20,11:37:56,day,66.1,32.2
03-10-13,17:49:20,11:38:56,day,65.9,32.2
03-10-13,17:50:21,11:39:58,day,66.3,32.1
03-10-13,17:51:21,11:40:58,day,66.9,32.1
03-10-13,17:52:22,11:41:59,day,67.2,32.1
03-10-13,17:53:22,11:42:59,day,68.1,32.1
03-10-13,17:54:23,11:44:00,day,68.4,32.1
03-10-13,17:55:23,11:45:00,day,68.5,32
03-10-13,17:56:24,11:46:02,day,67.6,32
03-10-13,17:57:24,11:47:02,day,68.4,32
03-10-13,17:58:25,11:48:03,day,67.7,31.9
03-10-13,17:59:26,11:49:04,day,68.2,31.9
03-10-13,18:00:26,11:50:04,day,68.9,32
03-10-13,18:01:27,11:51:06,day,68,31.9
03-10-13,18:02:27,11:52:06,day,68.7,31.9
03-10-13,18:03:28,11:53:07,day,68.8,31.9
03-10-13,18:04:28,11:54:07,day,69.4,31.9
03-10-13,18:05:29,11:55:08,day,69.5,31.8
03-10-13,18:06:29,11:56:08,day,68.9,31.8
03-10-13,18:07:30,11:57:10,day,70,31.8
03-10-13,18:08:30,11:58:10,day,69.5,31.8
03-10-13,18:09:31,11:59:11,day,70.1,31.8
03-10-13,18:10:32,00:00:12,night,69.9,31.8
03-10-13,18:11:32,00:01:12,night,69.8,31.7
03-10-13,18:12:33,00:02:13,night,69,31.7
03-10-13,18:13:33,00:03:12,night,70.4,31.8
03-10-13,18:14:34,00:04:13,night,70.4,31.8
03-10-13,18:15:34,00:05:13,night,71.3,31.8
03-10-13,18:16:35,00:06:14,night,71.3,31.7
03-10-13,18:17:35,00:07:14,night,71.6,31.8
03-10-13,18:18:36,00:08:14,night,72.1,31.8
03-10-13,18:19:37,00:09:15,night,72.2,31.7
03-10-13,18:20:37,00:10:15,night,72.9,31.7
03-10-13,18:21:38,00:11:16,night,73.2,31.7
03-10-13,18:22:38,00:12:16,night,73.3,31.7
03-10-13,18:23:39,00:13:16,night,73.4,31.6
03-10-13,18:24:39,00:14:16,night,73.4,31.7
03-10-13,18:25:40,00:15:17,night,73.6,31.7
03-10-13,18:26:40,00:16:17,night,73.4,31.7
03-10-13,18:27:41,00:17:17,night,73.2,31.6
03-10-13,18:28:41,00:18:17,night,73.3,31.6
03-10-13,18:29:42,00:19:18,night,73.8,31.6
03-10-13,18:30:43,00:20:19,night,73.7,31.6
03-10-13,18:31:43,00:21:19,night,74.1,31.6
03-10-13,18:32:44,00:22:19,night,74.3,31.5
03-10-13,18:33:44,00:23:19,night,74.8,31.5
03-10-13,18:34:45,00:24:20,night,75.3,31.5
03-10-13,18:35:45,00:25:20,night,75.9,31.4
03-10-13,18:36:46,00:26:21,night,75.7,31.4
03-10-13,18:37:46,00:27:20,night,75.6,31.5
03-10-13,18:38:47,00:28:21,night,75.6,31.5
03-10-13,18:39:47,00:29:21,night,76,31.5
03-10-13,18:40:48,00:30:22,night,76.3,31.4
03-10-13,18:41:49,00:31:23,night,75.5,31.5
03-10-13,18:42:49,00:32:22,night,76.1,31.4
03-10-13,18:43:50,00:33:23,night,76.4,31.4
03-10-13,18:44:50,00:34:23,night,76.6,31.4
03-10-13,18:45:51,00:35:24,night,76.7,31.4
03-10-13,18:46:51,00:36:24,night,76.9,31.4
03-10-13,18:47:52,00:37:24,night,77.4,31.4
03-10-13,18:48:52,00:38:24,night,77.7,31.3
03-10-13,18:49:53,00:39:25,night,78.5,31.3
03-10-13,18:50:53,00:40:25,night,78.2,31.3
03-10-13,18:51:54,00:41:26,night,78.4,31.4
03-10-13,18:52:55,00:42:26,night,78.4,31.3
03-10-13,18:53:55,00:43:26,night,79,31.3
03-10-13,18:54:56,00:44:27,night,79.1,31.3
03-10-13,18:55:56,00:45:27,night,79.2,31.3
03-10-13,18:56:57,00:46:27,night,79.4,31.3
03-10-13,18:57:57,00:47:27,night,79.3,31.3
03-10-13,18:59:58,00:49:28,night,79.7,31.3
03-10-13,19:00:59,00:50:29,night,79.7,31.3
03-10-13,19:01:59,00:51:28,night,80.3,31.2
03-10-13,19:03:00,00:52:29,night,80.6,31.2
03-10-13,19:04:01,00:53:30,night,81,31.2
03-10-13,19:05:01,00:54:30,night,81.6,31.2
03-10-13,19:06:02,00:55:31,night,81.6,31.2
03-10-13,19:07:02,00:56:30,night,81.6,31.1
03-10-13,19:08:03,00:57:31,night,81.8,31.1
03-10-13,19:09:03,00:58:31,night,81.9,31.1
03-10-13,19:10:04,00:59:32,night,81.8,31.1
03-10-13,19:11:04,01:00:32,night,82.1,31.1
03-10-13,19:12:05,01:01:32,night,82.1,31.1
03-10-13,19:13:05,01:02:32,night,82.2,31.2
03-10-13,19:14:06,01:03:33,night,82.2,31.1
03-10-13,19:15:07,01:04:34,night,82,31.1
03-10-13,19:16:07,01:05:34,night,82.2,31.1
03-10-13,19:17:08,01:06:34,night,82.2,31.1
03-10-13,19:18:08,01:07:34,night,82.3,31.1
03-10-13,19:19:09,01:08:35,night,82.3,31.1
03-10-13,19:20:09,01:09:35,night,82.1,31
03-10-13,19:21:10,01:10:35,night,82.4,31.1
03-10-13,19:22:10,01:11:35,night,82,31
03-10-13,19:23:11,01:12:36,night,82.4,31.1
03-10-13,19:24:12,01:13:37,night,82.4,31
03-10-13,19:25:12,01:14:37,night,82,31.1
03-10-13,19:26:13,01:15:37,night,82.3,31
03-10-13,19:27:13,01:16:37,night,82.6,31
03-10-13,19:28:14,01:17:38,night,82.6,31
03-10-13,19:29:14,01:18:38,night,82.5,31.1
03-10-13,19:30:15,01:19:39,night,82.5,31
03-10-13,19:31:15,01:20:38,night,82.3,31
03-10-13,19:32:16,01:21:39,night,82.4,31
03-10-13,19:33:16,01:22:39,night,82.4,31
03-10-13,19:34:17,01:23:40,night,82.4,31
03-10-13,19:35:18,01:24:41,night,81.8,30.9
03-10-13,19:37:19,01:26:41,night,81.8,30.9
03-10-13,19:38:19,01:27:41,night,82.6,31
03-10-13,19:39:20,01:28:42,night,82.3,31
03-10-13,19:40:20,01:29:42,night,82.2,31
03-10-13,19:41:21,01:30:42,night,81.7,30.9
03-10-13,19:42:21,01:31:42,night,82.2,31
03-10-13,19:43:22,01:32:43,night,82.3,31
03-10-13,19:44:22,01:33:43,night,81.3,30.9
03-10-13,19:45:23,01:34:44,night,81.3,30.9
03-10-13,19:46:24,01:35:44,night,81.9,31
03-10-13,19:47:24,01:36:44,night,81,30.9
03-10-13,19:48:25,01:37:45,night,81.2,30.9
03-10-13,19:49:25,01:38:45,night,81,30.9
03-10-13,19:50:26,01:39:45,night,80.8,30.9
03-10-13,19:51:26,01:40:45,night,80.8,30.9
03-10-13,19:52:27,01:41:46,night,80.9,30.9
03-10-13,19:53:27,01:42:46,night,81.1,30.9
03-10-13,19:54:28,01:43:47,night,81.2,30.9
03-10-13,19:55:28,01:44:46,night,81.3,30.9
03-10-13,19:56:29,01:45:47,night,81.5,30.9
03-10-13,19:57:30,01:46:48,night,81.4,30.9
03-10-13,19:58:30,01:47:48,night,81.6,30.9
03-10-13,19:59:31,01:48:49,night,81.4,30.9
03-10-13,20:00:31,01:49:48,night,81.4,30.9
03-10-13,20:01:32,01:50:49,night,81.4,30.9
03-10-13,20:02:32,01:51:49,night,81.4,30.9
03-10-13,20:03:33,01:52:50,night,81.4,30.9
03-10-13,20:04:33,01:53:50,night,81.3,30.9
03-10-13,20:05:34,01:54:50,night,81.5,30.9
03-10-13,20:06:34,01:55:50,night,81.5,30.8
03-10-13,20:07:35,01:56:51,night,81.5,30.8
03-10-13,20:08:36,01:57:52,night,81.5,30.8
03-10-13,20:09:36,01:58:52,night,81.6,30.8
03-10-13,20:10:37,01:59:52,night,81.5,30.8
03-10-13,20:11:37,02:00:52,night,81.6,30.8
03-10-13,20:12:38,02:01:53,night,81.7,30.8
03-10-13,20:13:38,02:02:53,night,81.9,30.8
03-10-13,20:15:39,02:04:53,night,82,30.8
03-10-13,20:16:40,02:05:54,night,82,30.8
03-10-13,20:17:41,02:06:55,night,82.3,30.8
03-10-13,20:18:41,02:07:55,night,82.5,30.8
03-10-13,20:19:42,02:08:55,night,82.6,30.7
03-10-13,20:20:42,02:09:55,night,82.5,30.7
03-10-13,20:21:43,02:10:56,night,82.2,30.7
03-10-13,20:22:43,02:11:56,night,82.2,30.7
03-10-13,20:23:44,02:12:57,night,82.4,30.7
03-10-13,20:24:44,02:13:56,night,82.3,30.7
03-10-13,20:25:45,02:14:57,night,82.2,30.7
03-10-13,20:26:45,02:15:57,night,82.7,30.7
03-10-13,20:27:46,02:16:58,night,82.7,30.7
03-10-13,20:28:47,02:17:59,night,82.5,30.7
03-10-13,20:29:47,02:18:58,night,82.7,30.7
03-10-13,20:30:48,02:19:59,night,82.9,30.7
03-10-13,20:31:48,02:20:59,night,83,30.6
03-10-13,20:32:49,02:22:00,night,83.1,30.6
03-10-13,20:33:49,02:23:00,night,82.7,30.6
03-10-13,20:34:50,02:24:00,night,83.1,30.6
03-10-13,20:35:50,02:25:00,night,83.4,30.6
03-10-13,20:36:51,02:26:01,night,83.4,30.6
03-10-13,20:37:51,02:27:01,night,83,30.6
03-10-13,20:38:52,02:28:02,night,83.4,30.6
03-10-13,20:39:53,02:29:02,night,83.4,30.6
03-10-13,20:40:53,02:30:02,night,83.4,30.6
03-10-13,20:51:59,02:41:06,night,83.1,30.5
03-10-13,20:53:00,02:42:07,night,83.5,30.5
03-10-13,20:54:00,02:43:06,night,83.8,30.5
03-10-13,20:55:01,02:44:07,night,83.9,30.5
03-10-13,20:56:01,02:45:07,night,83.6,30.5
03-10-13,20:57:02,02:46:08,night,83.6,30.4
03-10-13,20:58:02,02:47:08,night,83.8,30.5
03-10-13,20:59:03,02:48:08,night,83.8,30.4
03-10-13,21:01:04,02:50:09,night,83.4,30.4
03-10-13,21:02:04,02:51:09,night,84.3,30.4
03-10-13,21:03:05,02:52:10,night,84.4,30.4
03-10-13,21:04:06,02:53:10,night,83.6,30.4
03-10-13,21:05:06,02:54:10,night,84.7,30.4
03-10-13,21:06:07,02:55:11,night,84.5,30.3
03-10-13,21:07:07,02:56:11,night,84.6,30.3
03-10-13,21:08:08,02:57:12,night,84.9,30.3
03-10-13,21:09:08,02:58:11,night,84.7,30.3
03-10-13,21:10:09,02:59:12,night,84.3,30.4
03-10-13,21:11:09,03:00:12,night,84.4,30.4
03-10-13,21:12:10,03:01:13,night,84.5,30.3
03-10-13,21:13:10,03:02:12,night,84.2,30.3
03-10-13,21:14:11,03:03:13,night,84.4,30.3
03-10-13,21:15:12,03:04:14,night,84.2,30.3
03-10-13,21:16:12,03:05:14,night,84,30.3
03-10-13,21:17:13,03:06:15,night,84,30.3
03-10-13,21:18:13,03:07:14,night,84.4,30.2
03-10-13,21:19:14,03:08:15,night,84,30.2
03-10-13,21:20:14,03:09:15,night,84,30.2
03-10-13,21:21:15,03:10:16,night,84.4,30.2
03-10-13,21:22:15,03:11:16,night,84.2,30.3
03-10-13,21:23:16,03:12:16,night,83.5,30.3
03-10-13,21:24:16,03:13:16,night,84.3,30.2
03-10-13,21:25:17,03:14:17,night,84.1,30.2
03-10-13,21:26:18,03:15:18,night,84.3,30.2
03-10-13,21:27:18,03:16:18,night,84.3,30.2
03-10-13,21:28:19,03:17:18,night,84.2,30.2
03-10-13,21:29:19,03:18:18,night,84.2,30.2
03-10-13,21:30:20,03:19:19,night,83.9,30.2
03-10-13,21:31:20,03:20:19,night,83.8,30.2
03-10-13,21:32:21,03:21:20,night,83.7,30.2
03-10-13,21:33:21,03:22:19,night,84,30.2
03-10-13,21:34:22,03:23:20,night,84.1,30.2
03-10-13,21:35:23,03:24:21,night,84,30.2
03-10-13,21:36:23,03:25:21,night,84.5,30.2
03-10-13,21:37:24,03:26:22,night,84.5,30.1
03-10-13,21:38:24,03:27:21,night,84.4,30.1
03-10-13,21:39:25,03:28:22,night,84.8,30.1
03-10-13,21:40:25,03:29:22,night,83.8,30.1
03-10-13,21:41:26,03:30:23,night,85.2,30.1
03-10-13,21:42:26,03:31:22,night,85.2,30.1
03-10-13,21:43:27,03:32:23,night,85.7,30
03-10-13,21:44:27,03:33:23,night,85,30
03-10-13,21:45:28,03:34:24,night,85.7,30
03-10-13,21:46:29,03:35:25,night,85.7,30.1
03-10-13,21:47:29,03:36:24,night,85.5,30
03-10-13,21:48:30,03:37:25,night,85.2,30
03-10-13,21:49:30,03:38:25,night,85.6,30
03-10-13,21:50:31,03:39:26,night,85.4,30
03-10-13,21:51:31,03:40:26,night,85.7,30.1
03-10-13,21:52:32,03:41:26,night,85.9,30
03-10-13,21:53:32,03:42:26,night,85.7,30
03-10-13,21:54:33,03:43:27,night,85.8,30.1
03-10-13,21:55:33,03:44:27,night,85.8,30.1
03-10-13,21:56:34,03:45:28,night,85.4,30
03-10-13,21:57:35,03:46:28,night,85.7,30
03-10-13,21:58:35,03:47:28,night,86,30.1
03-10-13,21:59:36,03:48:29,night,85.9,30
03-10-13,22:00:36,03:49:29,night,86.2,30
03-10-13,22:01:37,03:50:30,night,85.9,30
03-10-13,22:02:37,03:51:29,night,85.9,30.1
03-10-13,22:03:38,03:52:30,night,85.7,30.1
03-10-13,22:04:38,03:53:30,night,86.2,30
03-10-13,22:05:39,03:54:31,night,85,30
03-10-13,22:06:39,03:55:31,night,85.5,29.9
03-10-13,22:07:40,03:56:31,night,86.2,30
03-10-13,22:08:41,03:57:32,night,85.6,29.9
03-10-13,22:09:41,03:58:32,night,85.1,29.9
03-10-13,22:10:42,03:59:33,night,85.9,29.9
03-10-13,22:11:42,04:00:32,night,85.4,29.9
03-10-13,22:12:43,04:01:33,night,85.2,29.9
03-10-13,22:13:43,04:02:33,night,85.5,29.9
03-10-13,22:14:44,04:03:34,night,85.5,29.9
03-10-13,22:15:44,04:04:34,night,85.1,29.8
03-10-13,22:16:45,04:05:34,night,85.5,29.8
03-10-13,22:17:46,04:06:35,night,84.6,29.8
03-10-13,22:18:46,04:07:35,night,85.1,29.8
03-10-13,22:19:47,04:08:36,night,85.1,29.8
03-10-13,22:20:47,04:09:36,night,85,29.8
03-10-13,22:21:48,04:10:36,night,85.1,29.8
03-10-13,22:22:48,04:11:36,night,84.9,29.8
03-10-13,22:23:49,04:12:37,night,85,29.8
03-10-13,22:34:55,04:23:41,night,85.7,29.9
03-10-13,22:35:55,04:24:40,night,85.1,29.9
03-10-13,22:36:56,04:25:41,night,85.5,29.9
03-10-13,22:37:56,04:26:41,night,85.2,29.9
03-10-13,22:38:57,04:27:42,night,85.7,29.9
03-10-13,22:39:57,04:28:42,night,85.7,29.8
03-10-13,22:40:58,04:29:42,night,85.3,29.9
03-10-13,22:41:59,04:30:43,night,94.5,29.8
03-10-13,22:42:59,04:31:43,night,90.8,29.5
03-10-13,22:44:00,04:32:44,night,91.3,29.4
03-10-13,22:45:00,04:33:44,night,93.5,29.2
03-10-13,22:46:01,04:34:44,night,94.7,29.1
03-10-13,22:47:01,04:35:44,night,94.4,28.9
03-10-13,22:48:02,04:36:45,night,94,28.9
03-10-13,22:49:02,04:37:45,night,94.4,28.7
03-10-13,22:50:03,04:38:46,night,92.2,28.8
03-10-13,22:51:03,04:39:45,night,98.7,28.7
03-10-13,22:52:04,04:40:46,night,97.9,28.7
03-10-13,22:53:05,04:41:47,night,97.2,28.7
03-10-13,22:54:05,04:42:47,night,99,28.7
03-10-13,22:55:06,04:43:48,night,98.7,28.6
03-10-13,22:56:06,04:44:47,night,99.9,28.6
03-10-13,22:57:07,04:45:48,night,99.3,28.6
03-10-13,22:58:07,04:46:48,night,99.9,28.5
03-10-13,22:59:08,04:47:49,night,99.9,28.4
03-10-13,23:00:08,04:48:49,night,97.7,28.4
03-10-13,23:01:09,04:49:49,night,99.9,28.4
03-10-13,23:02:09,04:50:49,night,99.9,28.4
03-10-13,23:03:10,04:51:50,night,96.4,28.4
03-10-13,23:04:11,04:52:51,night,99.3,28.4
03-10-13,23:05:11,04:53:50,night,99.3,28.4
03-10-13,23:06:12,04:54:51,night,99.9,28.4
03-10-13,23:07:12,04:55:51,night,99.9,28.4
03-10-13,23:08:13,04:56:52,night,99.9,28.3
03-10-13,23:09:13,04:57:52,night,99.9,28.2
03-10-13,23:10:14,04:58:52,night,99.9,28.3
03-10-13,23:11:14,04:59:52,night,99.9,28.2
03-10-13,23:12:15,05:00:53,night,99.9,28.3
03-10-13,23:13:15,05:01:53,night,99.9,28.3
03-10-13,23:14:16,05:02:54,night,99.9,28.3
03-10-13,23:15:17,05:03:54,night,99.9,28.3
03-10-13,23:16:17,05:04:54,night,99.9,28.2
03-10-13,23:17:18,05:05:55,night,99.9,28.1
03-10-13,23:18:18,05:06:55,night,99.9,28
03-10-13,23:19:19,05:07:56,night,99.9,27.9
03-10-13,23:20:19,05:08:55,night,99.9,27.8
03-10-13,23:21:20,05:09:56,night,99.9,27.8
03-10-13,23:22:20,05:10:56,night,99.9,27.9
03-10-13,23:23:21,05:11:57,night,99.9,27.9
03-10-13,23:24:21,05:12:57,night,99.9,28
03-10-13,23:26:23,05:14:58,night,99.9,28.1
03-10-13,23:27:23,05:15:58,night,99.9,28.1
03-10-13,23:28:24,05:16:59,night,99.9,28.1
03-10-13,23:29:24,05:17:59,night,99.9,28.1
03-10-13,23:30:25,05:18:59,night,99.9,28.1
03-10-13,23:31:25,05:19:59,night,99.9,28.1
03-10-13,23:32:26,05:21:00,night,99.9,28.1
03-10-13,23:33:26,05:22:00,night,99.9,28.1
03-10-13,23:34:27,05:23:00,night,99.9,28.1
03-10-13,23:35:28,05:24:01,night,99.9,28.2
03-10-13,23:36:28,05:25:01,night,99.9,28.2
03-10-13,23:37:29,05:26:02,night,99.9,28.2
03-10-13,23:38:29,05:27:02,night,99.9,28.2
03-10-13,23:39:30,05:28:02,night,99.9,28.1
03-10-13,23:40:30,05:29:02,night,99.9,28.1
03-10-13,23:41:31,05:30:03,night,99.9,28.1
03-10-13,23:42:31,05:31:03,night,99.9,28.1
03-10-13,23:43:32,05:32:04,night,99.9,28.1
03-10-13,23:44:32,05:33:03,night,99.9,28.1
03-10-13,23:45:33,05:34:04,night,99.9,28.1
03-10-13,23:46:34,05:35:05,night,99.9,28
03-10-13,23:47:34,05:36:05,night,99.9,28
03-10-13,23:48:35,05:37:06,night,99.9,28
03-10-13,23:49:35,05:38:05,night,99.9,28
03-10-13,23:50:36,05:39:06,night,99.9,28
03-10-13,23:51:36,05:40:06,night,99.9,28
03-10-13,23:52:37,05:41:07,night,99.9,28
03-10-13,23:53:37,05:42:07,night,99.9,28
03-10-13,23:54:38,05:43:07,night,99.9,27.9
03-10-13,23:55:38,05:44:07,night,99.9,27.9
03-10-13,23:56:39,05:45:08,night,99.9,27.9
03-10-13,23:57:40,05:46:09,night,99.9,27.9
03-10-13,23:58:40,05:47:08,night,99.9,27.8
03-10-13,23:59:41,05:48:09,night,99.9,27.9
04-10-13,00:00:41,05:49:09,night,99.9,27.9
04-10-13,00:01:42,05:50:10,night,99.9,27.9
04-10-13,00:02:42,05:51:10,night,99.9,27.9
04-10-13,00:03:43,05:52:10,night,99.9,27.9
04-10-13,00:04:43,05:53:10,night,99.9,27.8
04-10-13,00:05:44,05:54:11,night,99.9,27.8
04-10-13,00:06:44,05:55:11,night,99.9,27.8
04-10-13,00:07:45,05:56:12,night,99.9,27.8
04-10-13,00:08:46,05:57:12,night,99.9,27.8
04-10-13,00:09:46,05:58:12,night,99.9,27.8
04-10-13,00:10:47,05:59:13,night,99.9,27.8
04-10-13,00:11:47,06:00:13,night,99.9,27.9
04-10-13,00:12:48,06:01:14,night,99.9,27.9
04-10-13,00:13:48,06:02:13,night,99.9,27.9
04-10-13,00:14:49,06:03:14,night,99.9,27.9
04-10-13,00:15:49,06:04:14,night,99.9,27.9
04-10-13,00:16:50,06:05:15,night,99.9,27.9
04-10-13,00:17:50,06:06:15,night,99.9,28
04-10-13,00:18:51,06:07:15,night,99.9,27.9
04-10-13,00:19:52,06:08:16,night,99.9,27.9
04-10-13,00:20:52,06:09:16,night,99.9,28
04-10-13,00:21:53,06:10:17,night,99.9,27.9
04-10-13,00:22:53,06:11:17,night,99.9,27.9
04-10-13,00:23:54,06:12:17,night,99.9,27.8
04-10-13,00:24:54,06:13:17,night,99.9,27.8
04-10-13,00:25:55,06:14:18,night,99.9,27.8
04-10-13,00:26:55,06:15:18,night,99.9,27.8
04-10-13,00:27:56,06:16:18,night,99.9,27.8
04-10-13,00:28:57,06:17:19,night,99.9,27.8
04-10-13,00:29:57,06:18:19,night,99.9,27.9
04-10-13,00:30:58,06:19:20,night,99.9,27.9
04-10-13,00:31:58,06:20:20,night,99.9,27.9
04-10-13,00:32:59,06:21:20,night,99.9,27.9
04-10-13,00:33:59,06:22:20,night,99.9,27.8
04-10-13,00:35:00,06:23:21,night,99.9,27.8
04-10-13,00:36:00,06:24:21,night,99.9,27.9
04-10-13,00:37:01,06:25:22,night,99.9,27.8
04-10-13,00:38:01,06:26:21,night,99.9,27.8
04-10-13,00:39:02,06:27:22,night,99.9,27.8
04-10-13,00:40:03,06:28:23,night,99.9,27.8
04-10-13,00:41:03,06:29:23,night,99.9,27.7
04-10-13,00:42:04,06:30:24,night,99.9,27.7
04-10-13,00:43:04,06:31:23,night,99.9,27.6
04-10-13,00:44:05,06:32:24,night,99.9,27.6
04-10-13,00:45:05,06:33:24,night,99.9,27.6
04-10-13,00:46:06,06:34:25,night,99.9,27.6
04-10-13,00:47:06,06:35:25,night,99.9,27.6
04-10-13,00:48:07,06:36:25,night,99.9,27.5
04-10-13,00:49:07,06:37:25,night,99.9,27.5
04-10-13,00:50:08,06:38:26,night,99.9,27.5
04-10-13,00:51:09,06:39:27,night,99.9,27.5
04-10-13,00:52:09,06:40:27,night,99.9,27.5
04-10-13,00:53:10,06:41:27,night,99.9,27.5
04-10-13,00:55:11,06:43:28,night,99.9,27.5
04-10-13,00:56:11,06:44:28,night,99.9,27.4
04-10-13,00:57:12,06:45:28,night,99.9,27.5
04-10-13,00:58:12,06:46:28,night,99.9,27.4
04-10-13,00:59:13,06:47:29,night,99.9,27.5
04-10-13,01:00:13,06:48:29,night,99.9,27.5
04-10-13,01:01:14,06:49:30,night,99.9,27.5
04-10-13,01:02:15,06:50:30,night,99.9,27.4
04-10-13,01:03:15,06:51:30,night,99.9,27.5
04-10-13,01:04:16,06:52:31,night,99.9,27.5
04-10-13,01:05:16,06:53:31,night,99.9,27.5
04-10-13,01:06:17,06:54:32,night,99.9,27.4
04-10-13,01:07:17,06:55:31,night,99.9,27.5
04-10-13,01:19:24,07:07:36,night,99.9,27.4
04-10-13,01:20:24,07:08:36,night,99.9,27.4
04-10-13,01:21:25,07:09:36,night,99.9,27.4
04-10-13,01:22:25,07:10:36,night,99.9,27.4
04-10-13,01:23:26,07:11:37,night,99.9,27.3
04-10-13,01:24:26,07:12:37,night,99.9,27.3
04-10-13,01:25:27,07:13:38,night,99.9,27.3
04-10-13,01:26:28,07:14:38,night,99.9,27.2
04-10-13,01:27:28,07:15:38,night,99.9,27.2
04-10-13,01:28:29,07:16:39,night,99.9,27.2
04-10-13,01:29:29,07:17:39,night,99.9,27.2
04-10-13,01:30:30,07:18:40,night,99.9,27.2
04-10-13,01:31:30,07:19:39,night,99.9,27.2
04-10-13,01:32:31,07:20:40,night,99.9,27.2
04-10-13,01:33:31,07:21:40,night,99.9,27.2
04-10-13,01:34:32,07:22:41,night,99.9,27.2
04-10-13,01:35:32,07:23:41,night,99.9,27.2
04-10-13,01:36:33,07:24:41,night,99.9,27.2
04-10-13,01:37:34,07:25:42,night,99.9,27.2
04-10-13,01:38:34,07:26:42,night,99.9,27.1
04-10-13,01:39:35,07:27:43,night,99.9,27.1
04-10-13,01:40:35,07:28:43,night,99.9,27.1
04-10-13,01:41:36,07:29:43,night,99.9,27
04-10-13,01:42:36,07:30:43,night,99.9,27
04-10-13,01:43:37,07:31:44,night,99.9,27
04-10-13,01:44:37,07:32:44,night,99.9,27
04-10-13,01:45:38,07:33:45,night,99.9,27
04-10-13,01:46:39,07:34:45,night,99.9,26.9
04-10-13,01:47:39,07:35:45,night,99.9,26.9
04-10-13,01:48:40,07:36:46,night,99.9,26.9
04-10-13,01:50:41,07:38:46,night,99.9,26.9
04-10-13,01:51:41,07:39:46,night,99.9,26.9
04-10-13,01:52:42,07:40:47,night,99.9,26.8
04-10-13,01:53:42,07:41:47,night,99.9,26.7
04-10-13,01:54:43,07:42:48,night,99.9,26.6
04-10-13,01:55:43,07:43:47,night,99.9,26.7
04-10-13,01:56:44,07:44:48,night,99.9,26.7
04-10-13,01:57:45,07:45:49,night,99.9,26.6
04-10-13,01:58:45,07:46:49,night,99.9,26.7
04-10-13,02:09:51,07:57:53,night,99.9,26.7
04-10-13,02:10:52,07:58:53,night,99.9,26.7
04-10-13,02:11:52,07:59:53,night,99.9,26.8
04-10-13,02:12:53,08:00:54,night,99.9,26.8
04-10-13,02:13:53,08:01:54,night,99.9,26.8
04-10-13,02:14:54,08:02:55,night,99.9,26.8
04-10-13,02:15:54,08:03:54,night,99.9,26.7
04-10-13,02:16:55,08:04:55,night,99.9,26.7
04-10-13,02:17:55,08:05:55,night,99.9,26.6
04-10-13,02:18:56,08:06:56,night,99.9,26.6
04-10-13,02:19:56,08:07:55,night,99.9,26.6
04-10-13,02:20:57,08:08:56,night,99.9,26.6
04-10-13,02:21:58,08:09:57,night,99.9,26.7
04-10-13,02:22:58,08:10:57,night,99.9,26.7
04-10-13,02:23:59,08:11:58,night,99.9,26.7
04-10-13,02:24:59,08:12:57,night,99.9,26.7
04-10-13,02:26:00,08:13:58,night,99.9,26.7
04-10-13,02:27:00,08:14:58,night,99.9,26.7
04-10-13,02:28:01,08:15:59,night,99.9,26.7
04-10-13,02:29:01,08:16:59,night,99.9,26.7
04-10-13,02:30:02,08:17:59,night,99.9,26.7
04-10-13,02:32:03,08:20:00,night,99.9,26.7
04-10-13,02:33:04,08:21:01,night,99.9,26.7
04-10-13,02:35:05,08:23:01,night,99.9,26.7
04-10-13,02:36:05,08:24:01,night,99.9,26.6
04-10-13,02:37:06,08:25:02,night,99.9,26.6
04-10-13,02:38:06,08:26:02,night,99.9,26.6
04-10-13,02:39:07,08:27:03,night,99.9,26.6
04-10-13,02:40:07,08:28:02,night,99.9,26.7
04-10-13,02:41:08,08:29:03,night,99.9,26.7
04-10-13,02:42:08,08:30:03,night,99.9,26.7
04-10-13,02:43:09,08:31:04,night,99.9,26.7
04-10-13,02:44:10,08:32:04,night,99.9,26.7
04-10-13,02:45:10,08:33:04,night,99.9,26.7
04-10-13,02:46:11,08:34:05,night,99.9,26.7
04-10-13,02:47:11,08:35:05,night,99.9,26.7
04-10-13,02:48:12,08:36:06,night,99.9,26.7
04-10-13,02:49:12,08:37:05,night,99.9,26.6
04-10-13,02:50:13,08:38:06,night,99.9,26.7
04-10-13,02:51:13,08:39:06,night,99.9,26.6
04-10-13,02:52:14,08:40:07,night,99.9,26.7
04-10-13,02:53:14,08:41:07,night,99.9,26.6
04-10-13,02:54:15,08:42:07,night,99.9,26.6
04-10-13,02:55:16,08:43:08,night,99.9,26.6
04-10-13,02:56:16,08:44:08,night,99.9,26.7
04-10-13,02:57:17,08:45:09,night,99.9,26.7
04-10-13,02:58:17,08:46:09,night,99.9,26.6
04-10-13,02:59:18,08:47:09,night,99.9,26.7
04-10-13,03:00:18,08:48:09,night,99.9,26.7
04-10-13,03:01:19,08:49:10,night,99.9,26.7
04-10-13,03:02:19,08:50:10,night,99.9,26.7
04-10-13,03:03:20,08:51:11,night,99.9,26.6
